Date,Time,Power,Anomaly
11-10-2025,11:00,10.009,0
11-10-2025,11:15,9.949,0
11-10-2025,11:30,10.055,0
11-10-2025,11:45,9.817,0
11-10-2025,12:00,8.545,0
11-10-2025,12:15,8.178,0
11-10-2025,12:30,8.088,0
11-10-2025,12:45,8.517,0
11-10-2025,13:00,8.368,0
11-10-2025,13:15,8.517,0
11-10-2025,13:30,8.296,0
11-10-2025,13:45,8.596,0
11-10-2025,14:00,7.035,0
11-10-2025,14:15,6.495,0
11-10-2025,14:30,20.688,1
11-10-2025,14:45,7.008,0
11-10-2025,15:00,6.73,0
11-10-2025,15:15,6.911,0
11-10-2025,15:30,6.76,0
11-10-2025,15:45,6.803,0
11-10-2025,16:00,6.737,0
11-10-2025,16:15,20.201,1
11-10-2025,16:30,6.263,0
11-10-2025,16:45,7.013,0
11-10-2025,17:00,6.606,0
11-10-2025,17:15,6.242,0
11-10-2025,17:30,6.667,0
11-10-2025,17:45,6.599,0
11-10-2025,18:00,11.763,0
11-10-2025,18:15,11.48,0
11-10-2025,18:30,10.735,0
11-10-2025,18:45,11.566,0
11-10-2025,19:00,11.214,0
11-10-2025,19:15,11.367,0
11-10-2025,19:30,10.996,0
11-10-2025,19:45,2.092,1
11-10-2025,20:00,10.939,0
11-10-2025,20:15,11.358,0
11-10-2025,20:30,10.789,0
11-10-2025,20:45,10.866,0
11-10-2025,21:00,11.074,0
11-10-2025,21:15,10.875,0
11-10-2025,21:30,11.35,0
11-10-2025,21:45,11.449,0
11-10-2025,22:00,3.702,0
11-10-2025,22:15,3.518,0
11-10-2025,22:30,3.387,0
11-10-2025,22:45,3.495,0
11-10-2025,23:00,3.5,0
11-10-2025,23:15,3.022,0
11-10-2025,23:30,3.206,0
11-10-2025,23:45,3.26,0
12-10-2025,00:00,2.816,0
12-10-2025,00:15,3.275,0
12-10-2025,00:30,3.088,0
12-10-2025,00:45,2.77,0
12-10-2025,01:00,2.821,0
12-10-2025,01:15,2.412,0
12-10-2025,01:30,2.928,0
12-10-2025,01:45,3.229,0
12-10-2025,02:00,2.381,0
12-10-2025,02:15,2.722,0
12-10-2025,02:30,2.726,0
12-10-2025,02:45,2.696,0
12-10-2025,03:00,2.828,0
12-10-2025,03:15,2.668,0
12-10-2025,03:30,2.743,0
12-10-2025,03:45,2.625,0
12-10-2025,04:00,3.261,0
12-10-2025,04:15,3.04,0
12-10-2025,04:30,2.889,0
12-10-2025,04:45,2.616,0
12-10-2025,05:00,2.663,0
12-10-2025,05:15,2.653,0
12-10-2025,05:30,2.635,0
12-10-2025,05:45,2.461,0
12-10-2025,06:00,7.209,0
12-10-2025,06:15,7.435,0
12-10-2025,06:30,7.315,0
12-10-2025,06:45,7.356,0
12-10-2025,07:00,7.093,0
12-10-2025,07:15,7.393,0
12-10-2025,07:30,7.222,0
12-10-2025,07:45,7.41,0
12-10-2025,08:00,9.885,0
12-10-2025,08:15,9.825,0
12-10-2025,08:30,9.855,0
12-10-2025,08:45,9.865,0
12-10-2025,09:00,10.112,0
12-10-2025,09:15,10.151,0
12-10-2025,09:30,9.967,0
12-10-2025,09:45,9.972,0
12-10-2025,10:00,9.99,0
12-10-2025,10:15,9.647,0
12-10-2025,10:30,10.396,0
12-10-2025,10:45,10.241,0
12-10-2025,11:00,10.044,0
12-10-2025,11:15,10.488,0
12-10-2025,11:30,10.334,0
12-10-2025,11:45,10.303,0
12-10-2025,12:00,8.716,0
12-10-2025,12:15,7.948,0
12-10-2025,12:30,7.692,0
12-10-2025,12:45,8.919,0
12-10-2025,13:00,8.622,0
12-10-2025,13:15,8.792,0
12-10-2025,13:30,7.801,0
12-10-2025,13:45,8.167,0
12-10-2025,14:00,6.62,0
12-10-2025,14:15,6.9,0
12-10-2025,14:30,6.603,0
12-10-2025,14:45,6.79,0
12-10-2025,15:00,6.561,0
12-10-2025,15:15,6.635,0
12-10-2025,15:30,6.657,0
12-10-2025,15:45,7.075,0
12-10-2025,16:00,6.552,0
12-10-2025,16:15,6.855,0
12-10-2025,16:30,6.46,0
12-10-2025,16:45,7.031,0
12-10-2025,17:00,6.784,0
12-10-2025,17:15,6.422,0
12-10-2025,17:30,7.042,0
12-10-2025,17:45,7.232,0
12-10-2025,18:00,10.516,0
12-10-2025,18:15,10.879,0
12-10-2025,18:30,11.47,0
12-10-2025,18:45,11.441,0
12-10-2025,19:00,11.428,0
12-10-2025,19:15,10.934,0
12-10-2025,19:30,11.239,0
12-10-2025,19:45,11.612,0
12-10-2025,20:00,10.94,0
12-10-2025,20:15,11.22,0
12-10-2025,20:30,10.864,0
12-10-2025,20:45,11.568,0
12-10-2025,21:00,11.517,0
12-10-2025,21:15,11.634,0
12-10-2025,21:30,11.182,0
12-10-2025,21:45,11.048,0
12-10-2025,22:00,3.411,0
12-10-2025,22:15,3.487,0
12-10-2025,22:30,3.201,0
12-10-2025,22:45,3.721,0
12-10-2025,23:00,3.252,0
12-10-2025,23:15,10.913,1
12-10-2025,23:30,2.897,0
12-10-2025,23:45,2.89,0
13-10-2025,00:00,3.74,0
13-10-2025,00:15,3.79,0
13-10-2025,00:30,3.658,0
13-10-2025,00:45,4.146,0
13-10-2025,01:00,4.143,0
13-10-2025,01:15,3.957,0
13-10-2025,01:30,3.719,0
13-10-2025,01:45,3.393,0
13-10-2025,02:00,3.637,0
13-10-2025,02:15,3.911,0
13-10-2025,02:30,3.775,0
13-10-2025,02:45,3.547,0
13-10-2025,03:00,4.512,0
13-10-2025,03:15,3.904,0
13-10-2025,03:30,3.927,0
13-10-2025,03:45,4.128,0
13-10-2025,04:00,3.682,0
13-10-2025,04:15,3.797,0
13-10-2025,04:30,14.898,1
13-10-2025,04:45,4.189,0
13-10-2025,05:00,3.914,0
13-10-2025,05:15,4.078,0
13-10-2025,05:30,3.738,0
13-10-2025,05:45,4.114,0
13-10-2025,06:00,10.045,0
13-10-2025,06:15,10.183,0
13-10-2025,06:30,9.883,0
13-10-2025,06:45,9.5,0
13-10-2025,07:00,9.704,0
13-10-2025,07:15,10.007,0
13-10-2025,07:30,10.179,0
13-10-2025,07:45,10.386,0
13-10-2025,08:00,13.639,0
13-10-2025,08:15,13.632,0
13-10-2025,08:30,14.046,0
13-10-2025,08:45,14.151,0
13-10-2025,09:00,2.405,1
13-10-2025,09:15,14.695,0
13-10-2025,09:30,13.766,0
13-10-2025,09:45,14.19,0
13-10-2025,10:00,14.352,0
13-10-2025,10:15,13.815,0
13-10-2025,10:30,1.529,1
13-10-2025,10:45,13.895,0
13-10-2025,11:00,13.339,0
13-10-2025,11:15,13.88,0
13-10-2025,11:30,13.973,0
13-10-2025,11:45,1.814,1
13-10-2025,12:00,11.542,0
13-10-2025,12:15,11.462,0
13-10-2025,12:30,11.885,0
13-10-2025,12:45,12.14,0
13-10-2025,13:00,11.233,0
13-10-2025,13:15,11.636,0
13-10-2025,13:30,11.768,0
13-10-2025,13:45,11.635,0
13-10-2025,14:00,9.17,0
13-10-2025,14:15,9.22,0
13-10-2025,14:30,9.374,0
13-10-2025,14:45,9.544,0
13-10-2025,15:00,9.176,0
13-10-2025,15:15,9.315,0
13-10-2025,15:30,9.244,0
13-10-2025,15:45,9.252,0
13-10-2025,16:00,9.563,0
13-10-2025,16:15,9.576,0
13-10-2025,16:30,8.94,0
13-10-2025,16:45,8.774,0
13-10-2025,17:00,9.143,0
13-10-2025,17:15,9.676,0
13-10-2025,17:30,9.12,0
13-10-2025,17:45,9.421,0
13-10-2025,18:00,15.373,0
13-10-2025,18:15,15.516,0
13-10-2025,18:30,15.554,0
13-10-2025,18:45,15.396,0
13-10-2025,19:00,15.496,0
13-10-2025,19:15,15.078,0
13-10-2025,19:30,15.455,0
13-10-2025,19:45,15.473,0
13-10-2025,20:00,15.345,0
13-10-2025,20:15,15.314,0
13-10-2025,20:30,15.278,0
13-10-2025,20:45,15.6,0
13-10-2025,21:00,15.207,0
13-10-2025,21:15,15.277,0
13-10-2025,21:30,15.568,0
13-10-2025,21:45,15.393,0
13-10-2025,22:00,4.692,0
13-10-2025,22:15,4.874,0
13-10-2025,22:30,5.108,0
13-10-2025,22:45,4.631,0
13-10-2025,23:00,4.959,0
13-10-2025,23:15,4.604,0
13-10-2025,23:30,4.908,0
13-10-2025,23:45,4.72,0
14-10-2025,00:00,4.0,0
14-10-2025,00:15,4.052,0
14-10-2025,00:30,3.941,0
14-10-2025,00:45,3.757,0
14-10-2025,01:00,3.554,0
14-10-2025,01:15,4.012,0
14-10-2025,01:30,3.729,0
14-10-2025,01:45,3.796,0
14-10-2025,02:00,4.092,0
14-10-2025,02:15,3.86,0
14-10-2025,02:30,3.588,0
14-10-2025,02:45,3.79,0
14-10-2025,03:00,3.84,0
14-10-2025,03:15,3.467,0
14-10-2025,03:30,3.768,0
14-10-2025,03:45,3.698,0
14-10-2025,04:00,3.877,0
14-10-2025,04:15,3.606,0
14-10-2025,04:30,4.009,0
14-10-2025,04:45,3.558,0
14-10-2025,05:00,4.028,0
14-10-2025,05:15,3.775,0
14-10-2025,05:30,4.05,0
14-10-2025,05:45,3.842,0
14-10-2025,06:00,34.333,1
14-10-2025,06:15,10.303,0
14-10-2025,06:30,9.98,0
14-10-2025,06:45,10.465,0
14-10-2025,07:00,10.186,0
14-10-2025,07:15,10.096,0
14-10-2025,07:30,9.889,0
14-10-2025,07:45,9.821,0
14-10-2025,08:00,13.603,0
14-10-2025,08:15,13.893,0
14-10-2025,08:30,14.356,0
14-10-2025,08:45,14.162,0
14-10-2025,09:00,13.679,0
14-10-2025,09:15,14.009,0
14-10-2025,09:30,13.546,0
14-10-2025,09:45,13.925,0
14-10-2025,10:00,13.649,0
14-10-2025,10:15,13.728,0
14-10-2025,10:30,14.046,0
14-10-2025,10:45,13.108,0
14-10-2025,11:00,13.706,0
14-10-2025,11:15,13.798,0
14-10-2025,11:30,13.811,0
14-10-2025,11:45,13.544,0
14-10-2025,12:00,11.539,0
14-10-2025,12:15,11.376,0
14-10-2025,12:30,11.349,0
14-10-2025,12:45,11.385,0
14-10-2025,13:00,11.759,0
14-10-2025,13:15,11.827,0
14-10-2025,13:30,11.453,0
14-10-2025,13:45,11.386,0
14-10-2025,14:00,9.589,0
14-10-2025,14:15,0.502,1
14-10-2025,14:30,9.487,0
14-10-2025,14:45,9.408,0
14-10-2025,15:00,9.38,0
14-10-2025,15:15,9.452,0
14-10-2025,15:30,9.003,0
14-10-2025,15:45,9.118,0
14-10-2025,16:00,9.552,0
14-10-2025,16:15,9.341,0
14-10-2025,16:30,9.239,0
14-10-2025,16:45,9.522,0
14-10-2025,17:00,9.369,0
14-10-2025,17:15,9.129,0
14-10-2025,17:30,9.304,0
14-10-2025,17:45,8.738,0
14-10-2025,18:00,15.094,0
14-10-2025,18:15,15.764,0
14-10-2025,18:30,15.56,0
14-10-2025,18:45,15.285,0
14-10-2025,19:00,16.103,0
14-10-2025,19:15,15.65,0
14-10-2025,19:30,15.489,0
14-10-2025,19:45,15.466,0
14-10-2025,20:00,15.459,0
14-10-2025,20:15,15.744,0
14-10-2025,20:30,15.61,0
14-10-2025,20:45,15.25,0
14-10-2025,21:00,15.065,0
14-10-2025,21:15,15.56,0
14-10-2025,21:30,15.563,0
14-10-2025,21:45,15.13,0
14-10-2025,22:00,4.545,0
14-10-2025,22:15,4.777,0
14-10-2025,22:30,4.839,0
14-10-2025,22:45,4.576,0
14-10-2025,23:00,4.314,0
14-10-2025,23:15,4.697,0
14-10-2025,23:30,4.637,0
14-10-2025,23:45,4.847,0
15-10-2025,00:00,2.963,0
15-10-2025,00:15,4.08,0
15-10-2025,00:30,3.816,0
15-10-2025,00:45,3.843,0
15-10-2025,01:00,3.609,0
15-10-2025,01:15,3.928,0
15-10-2025,01:30,3.494,0
15-10-2025,01:45,3.698,0
15-10-2025,02:00,3.672,0
15-10-2025,02:15,3.784,0
15-10-2025,02:30,3.527,0
15-10-2025,02:45,3.916,0
15-10-2025,03:00,3.911,0
15-10-2025,03:15,3.948,0
15-10-2025,03:30,3.613,0
15-10-2025,03:45,3.174,0
15-10-2025,04:00,3.856,0
15-10-2025,04:15,4.071,0
15-10-2025,04:30,3.782,0
15-10-2025,04:45,3.958,0
15-10-2025,05:00,3.538,0
15-10-2025,05:15,3.865,0
15-10-2025,05:30,3.655,0
15-10-2025,05:45,3.561,0
15-10-2025,06:00,10.095,0
15-10-2025,06:15,9.907,0
15-10-2025,06:30,10.021,0
15-10-2025,06:45,10.522,0
15-10-2025,07:00,10.032,0
15-10-2025,07:15,10.029,0
15-10-2025,07:30,10.008,0
15-10-2025,07:45,10.02,0
15-10-2025,08:00,13.185,0
15-10-2025,08:15,13.727,0
15-10-2025,08:30,14.021,0
15-10-2025,08:45,13.965,0
15-10-2025,09:00,13.768,0
15-10-2025,09:15,13.879,0
15-10-2025,09:30,13.547,0
15-10-2025,09:45,13.731,0
15-10-2025,10:00,13.755,0
15-10-2025,10:15,13.76,0
15-10-2025,10:30,14.254,0
15-10-2025,10:45,13.48,0
15-10-2025,11:00,41.259,1
15-10-2025,11:15,13.672,0
15-10-2025,11:30,13.71,0
15-10-2025,11:45,14.193,0
15-10-2025,12:00,11.629,0
15-10-2025,12:15,11.763,0
15-10-2025,12:30,11.188,0
15-10-2025,12:45,11.505,0
15-10-2025,13:00,11.187,0
15-10-2025,13:15,12.018,0
15-10-2025,13:30,11.435,0
15-10-2025,13:45,11.704,0
15-10-2025,14:00,9.035,0
15-10-2025,14:15,8.723,0
15-10-2025,14:30,9.128,0
15-10-2025,14:45,9.247,0
15-10-2025,15:00,9.608,0
15-10-2025,15:15,9.772,0
15-10-2025,15:30,9.645,0
15-10-2025,15:45,9.332,0
15-10-2025,16:00,9.528,0
15-10-2025,16:15,8.943,0
15-10-2025,16:30,9.355,0
15-10-2025,16:45,9.199,0
15-10-2025,17:00,9.371,0
15-10-2025,17:15,9.093,0
15-10-2025,17:30,8.993,0
15-10-2025,17:45,9.009,0
15-10-2025,18:00,15.727,0
15-10-2025,18:15,15.478,0
15-10-2025,18:30,15.418,0
15-10-2025,18:45,15.431,0
15-10-2025,19:00,15.529,0
15-10-2025,19:15,15.106,0
15-10-2025,19:30,14.707,0
15-10-2025,19:45,15.643,0
15-10-2025,20:00,15.492,0
15-10-2025,20:15,15.216,0
15-10-2025,20:30,14.995,0
15-10-2025,20:45,15.214,0
15-10-2025,21:00,15.243,0
15-10-2025,21:15,15.154,0
15-10-2025,21:30,15.707,0
15-10-2025,21:45,15.07,0
15-10-2025,22:00,4.123,0
15-10-2025,22:15,4.813,0
15-10-2025,22:30,4.833,0
15-10-2025,22:45,4.754,0
15-10-2025,23:00,4.437,0
15-10-2025,23:15,4.921,0
15-10-2025,23:30,4.528,0
15-10-2025,23:45,4.79,0
16-10-2025,00:00,4.038,0
16-10-2025,00:15,4.018,0
16-10-2025,00:30,3.781,0
16-10-2025,00:45,3.826,0
16-10-2025,01:00,4.022,0
16-10-2025,01:15,4.38,0
16-10-2025,01:30,3.765,0
16-10-2025,01:45,3.511,0
16-10-2025,02:00,3.962,0
16-10-2025,02:15,4.25,0
16-10-2025,02:30,3.833,0
16-10-2025,02:45,3.784,0
16-10-2025,03:00,4.035,0
16-10-2025,03:15,3.742,0
16-10-2025,03:30,3.499,0
16-10-2025,03:45,3.849,0
16-10-2025,04:00,4.218,0
16-10-2025,04:15,3.821,0
16-10-2025,04:30,3.883,0
16-10-2025,04:45,4.205,0
16-10-2025,05:00,3.575,0
16-10-2025,05:15,3.847,0
16-10-2025,05:30,4.325,0
16-10-2025,05:45,3.762,0
16-10-2025,06:00,9.635,0
16-10-2025,06:15,1.821,1
16-10-2025,06:30,10.196,0
16-10-2025,06:45,9.908,0
16-10-2025,07:00,10.328,0
16-10-2025,07:15,10.325,0
16-10-2025,07:30,9.92,0
16-10-2025,07:45,10.006,0
16-10-2025,08:00,13.886,0
16-10-2025,08:15,1.697,1
16-10-2025,08:30,14.256,0
16-10-2025,08:45,14.184,0
16-10-2025,09:00,13.602,0
16-10-2025,09:15,13.866,0
16-10-2025,09:30,14.339,0
16-10-2025,09:45,13.776,0
16-10-2025,10:00,13.771,0
16-10-2025,10:15,13.582,0
16-10-2025,10:30,13.761,0
16-10-2025,10:45,13.824,0
16-10-2025,11:00,13.968,0
16-10-2025,11:15,13.839,0
16-10-2025,11:30,30.121,1
16-10-2025,11:45,13.909,0
16-10-2025,12:00,11.815,0
16-10-2025,12:15,11.6,0
16-10-2025,12:30,11.426,0
16-10-2025,12:45,11.601,0
16-10-2025,13:00,11.669,0
