Date,Time,Power,Anomaly
12-10-2025,17:30,0.898,0
12-10-2025,17:45,0.749,0
12-10-2025,18:00,0.822,0
12-10-2025,18:15,1.139,0
12-10-2025,18:30,1.349,0
12-10-2025,18:45,1.307,0
12-10-2025,19:00,0.952,0
12-10-2025,19:15,1.056,0
12-10-2025,19:30,1.411,0
12-10-2025,19:45,2.986,1
12-10-2025,20:00,1.019,0
12-10-2025,20:15,1.346,0
12-10-2025,20:30,1.494,0
12-10-2025,20:45,1.364,0
12-10-2025,21:00,1.122,0
12-10-2025,21:15,1.139,0
12-10-2025,21:30,1.297,0
12-10-2025,21:45,1.227,0
12-10-2025,22:00,0.394,0
12-10-2025,22:15,0.299,0
12-10-2025,22:30,0.35,0
12-10-2025,22:45,0.362,0
12-10-2025,23:00,0.466,0
12-10-2025,23:15,0.36,0
12-10-2025,23:30,0.158,0
12-10-2025,23:45,0.44,0
13-10-2025,00:00,0.246,0
13-10-2025,00:15,0.477,0
13-10-2025,00:30,0.313,0
13-10-2025,00:45,0.594,0
13-10-2025,01:00,0.361,0
13-10-2025,01:15,0.519,0
13-10-2025,01:30,0.85,1
13-10-2025,01:45,0.603,0
13-10-2025,02:00,0.615,0
13-10-2025,02:15,0.272,0
13-10-2025,02:30,0.395,0
13-10-2025,02:45,0.277,0
13-10-2025,03:00,0.294,0
13-10-2025,03:15,0.494,0
13-10-2025,03:30,0.502,0
13-10-2025,03:45,0.583,1
13-10-2025,04:00,0.411,0
13-10-2025,04:15,0.135,0
13-10-2025,04:30,0.371,0
13-10-2025,04:45,0.02,1
13-10-2025,05:00,0.503,0
13-10-2025,05:15,0.547,0
13-10-2025,05:30,0.442,0
13-10-2025,05:45,0.347,0
13-10-2025,06:00,0.956,0
13-10-2025,06:15,1.188,0
13-10-2025,06:30,1.229,0
13-10-2025,06:45,0.579,0
13-10-2025,07:00,1.112,0
13-10-2025,07:15,1.231,0
13-10-2025,07:30,0.986,0
13-10-2025,07:45,0.959,0
13-10-2025,08:00,0.961,0
13-10-2025,08:15,1.014,0
13-10-2025,08:30,0.865,0
13-10-2025,08:45,0.588,0
13-10-2025,09:00,0.891,0
13-10-2025,09:15,0.961,0
13-10-2025,09:30,0.741,0
13-10-2025,09:45,0.897,0
13-10-2025,10:00,0.935,0
13-10-2025,10:15,0.811,0
13-10-2025,10:30,0.857,0
13-10-2025,10:45,0.574,0
13-10-2025,11:00,1.176,0
13-10-2025,11:15,0.595,0
13-10-2025,11:30,0.139,1
13-10-2025,11:45,0.776,0
13-10-2025,12:00,1.203,0
13-10-2025,12:15,1.079,0
13-10-2025,12:30,1.343,0
13-10-2025,12:45,1.02,0
13-10-2025,13:00,1.468,0
13-10-2025,13:15,1.116,0
13-10-2025,13:30,1.431,0
13-10-2025,13:45,1.13,0
13-10-2025,14:00,0.831,0
13-10-2025,14:15,1.033,0
13-10-2025,14:30,0.976,0
13-10-2025,14:45,0.987,0
13-10-2025,15:00,0.913,0
13-10-2025,15:15,3.582,1
13-10-2025,15:30,0.771,0
13-10-2025,15:45,1.186,0
13-10-2025,16:00,1.08,0
13-10-2025,16:15,1.2,0
13-10-2025,16:30,1.047,0
13-10-2025,16:45,0.883,0
13-10-2025,17:00,0.731,0
13-10-2025,17:15,0.985,0
13-10-2025,17:30,0.647,0
13-10-2025,17:45,0.875,0
13-10-2025,18:00,1.893,0
13-10-2025,18:15,1.821,0
13-10-2025,18:30,0.14,1
13-10-2025,18:45,1.991,0
13-10-2025,19:00,1.62,0
13-10-2025,19:15,1.706,0
13-10-2025,19:30,1.734,0
13-10-2025,19:45,1.759,0
13-10-2025,20:00,1.823,0
13-10-2025,20:15,3.138,1
13-10-2025,20:30,1.51,0
13-10-2025,20:45,1.676,0
13-10-2025,21:00,1.498,0
13-10-2025,21:15,1.346,0
13-10-2025,21:30,1.629,0
13-10-2025,21:45,1.561,0
13-10-2025,22:00,0.771,0
13-10-2025,22:15,0.534,0
13-10-2025,22:30,0.404,0
13-10-2025,22:45,0.449,0
13-10-2025,23:00,0.536,0
13-10-2025,23:15,0.291,0
13-10-2025,23:30,0.317,0
13-10-2025,23:45,0.473,0
14-10-2025,00:00,0.453,0
14-10-2025,00:15,0.249,0
14-10-2025,00:30,0.405,0
14-10-2025,00:45,0.51,0
14-10-2025,01:00,0.795,1
14-10-2025,01:15,0.657,0
14-10-2025,01:30,0.5,0
14-10-2025,01:45,0.425,0
14-10-2025,02:00,0.749,0
14-10-2025,02:15,0.572,0
14-10-2025,02:30,0.318,0
14-10-2025,02:45,0.233,0
14-10-2025,03:00,0.476,0
14-10-2025,03:15,0.492,0
14-10-2025,03:30,0.103,0
14-10-2025,03:45,0.335,0
14-10-2025,04:00,0.353,0
14-10-2025,04:15,0.518,0
14-10-2025,04:30,0.311,0
14-10-2025,04:45,0.483,0
14-10-2025,05:00,0.513,0
14-10-2025,05:15,0.394,0
14-10-2025,05:30,0.424,0
14-10-2025,05:45,0.548,0
14-10-2025,06:00,0.944,0
14-10-2025,06:15,0.979,0
14-10-2025,06:30,1.138,0
14-10-2025,06:45,1.176,0
14-10-2025,07:00,1.034,0
14-10-2025,07:15,0.868,0
14-10-2025,07:30,0.849,0
14-10-2025,07:45,0.968,0
14-10-2025,08:00,1.047,0
14-10-2025,08:15,0.702,0
14-10-2025,08:30,0.812,0
14-10-2025,08:45,1.913,1
14-10-2025,09:00,0.678,0
14-10-2025,09:15,0.809,0
14-10-2025,09:30,0.747,0
14-10-2025,09:45,0.902,0
14-10-2025,10:00,0.822,0
14-10-2025,10:15,0.779,0
14-10-2025,10:30,0.805,0
14-10-2025,10:45,0.668,0
14-10-2025,11:00,0.633,0
14-10-2025,11:15,0.636,0
14-10-2025,11:30,0.505,0
14-10-2025,11:45,0.732,0
14-10-2025,12:00,1.188,0
14-10-2025,12:15,1.276,0
14-10-2025,12:30,1.467,0
14-10-2025,12:45,1.214,0
14-10-2025,13:00,1.245,0
14-10-2025,13:15,0.905,0
14-10-2025,13:30,0.962,0
14-10-2025,13:45,1.433,0
14-10-2025,14:00,0.752,0
14-10-2025,14:15,1.197,0
14-10-2025,14:30,0.842,0
14-10-2025,14:45,1.038,0
14-10-2025,15:00,0.806,0
14-10-2025,15:15,0.679,0
14-10-2025,15:30,0.878,0
14-10-2025,15:45,0.798,0
14-10-2025,16:00,0.902,0
14-10-2025,16:15,1.038,0
14-10-2025,16:30,0.786,0
14-10-2025,16:45,1.034,0
14-10-2025,17:00,1.028,0
14-10-2025,17:15,1.144,0
14-10-2025,17:30,0.834,0
14-10-2025,17:45,1.124,0
14-10-2025,18:00,1.793,0
14-10-2025,18:15,1.488,0
14-10-2025,18:30,1.589,0
14-10-2025,18:45,1.876,0
14-10-2025,19:00,1.704,0
14-10-2025,19:15,1.705,0
14-10-2025,19:30,1.573,0
14-10-2025,19:45,1.418,0
14-10-2025,20:00,1.67,0
14-10-2025,20:15,1.623,0
14-10-2025,20:30,1.419,0
14-10-2025,20:45,1.559,0
14-10-2025,21:00,1.759,0
14-10-2025,21:15,1.594,0
14-10-2025,21:30,1.478,0
14-10-2025,21:45,1.486,0
14-10-2025,22:00,0.456,0
14-10-2025,22:15,0.475,0
14-10-2025,22:30,0.548,0
14-10-2025,22:45,0.461,0
14-10-2025,23:00,0.644,0
14-10-2025,23:15,0.682,0
14-10-2025,23:30,0.337,0
14-10-2025,23:45,0.641,0
15-10-2025,00:00,0.3,0
15-10-2025,00:15,0.939,1
15-10-2025,00:30,0.479,0
15-10-2025,00:45,0.46,0
15-10-2025,01:00,0.464,0
15-10-2025,01:15,0.255,0
15-10-2025,01:30,0.282,0
15-10-2025,01:45,0.474,0
15-10-2025,02:00,0.377,0
15-10-2025,02:15,0.188,0
15-10-2025,02:30,0.418,0
15-10-2025,02:45,0.268,0
15-10-2025,03:00,0.301,0
15-10-2025,03:15,0.464,0
15-10-2025,03:30,0.466,0
15-10-2025,03:45,0.05,0
15-10-2025,04:00,0.36,0
15-10-2025,04:15,0.282,0
15-10-2025,04:30,0.377,0
15-10-2025,04:45,0.398,0
15-10-2025,05:00,0.339,0
15-10-2025,05:15,0.533,0
15-10-2025,05:30,0.543,0
15-10-2025,05:45,0.424,0
15-10-2025,06:00,0.683,0
15-10-2025,06:15,1.008,0
15-10-2025,06:30,1.173,0
15-10-2025,06:45,0.794,0
15-10-2025,07:00,0.801,0
15-10-2025,07:15,0.797,0
15-10-2025,07:30,0.915,0
15-10-2025,07:45,0.882,0
15-10-2025,08:00,2.789,1
15-10-2025,08:15,0.774,0
15-10-2025,08:30,0.691,0
15-10-2025,08:45,0.792,0
15-10-2025,09:00,0.889,0
15-10-2025,09:15,1.015,0
15-10-2025,09:30,1.009,0
15-10-2025,09:45,0.836,0
15-10-2025,10:00,0.766,0
15-10-2025,10:15,0.791,0
15-10-2025,10:30,0.578,0
15-10-2025,10:45,0.659,0
15-10-2025,11:00,0.6,0
15-10-2025,11:15,0.743,0
15-10-2025,11:30,0.669,0
15-10-2025,11:45,0.675,0
15-10-2025,12:00,1.108,0
15-10-2025,12:15,1.036,0
15-10-2025,12:30,0.953,0
15-10-2025,12:45,1.278,0
15-10-2025,13:00,1.145,0
15-10-2025,13:15,1.136,0
15-10-2025,13:30,1.249,0
15-10-2025,13:45,1.259,0
15-10-2025,14:00,1.004,0
15-10-2025,14:15,0.828,0
15-10-2025,14:30,0.99,0
15-10-2025,14:45,0.744,0
15-10-2025,15:00,0.852,0
15-10-2025,15:15,0.961,0
15-10-2025,15:30,1.163,0
15-10-2025,15:45,0.683,0
15-10-2025,16:00,0.719,0
15-10-2025,16:15,1.026,0
15-10-2025,16:30,1.235,0
15-10-2025,16:45,0.933,0
15-10-2025,17:00,0.989,0
15-10-2025,17:15,1.07,0
15-10-2025,17:30,0.964,0
15-10-2025,17:45,1.048,0
15-10-2025,18:00,1.697,0
15-10-2025,18:15,1.545,0
15-10-2025,18:30,1.417,0
15-10-2025,18:45,1.755,0
15-10-2025,19:00,1.616,0
15-10-2025,19:15,1.757,0
15-10-2025,19:30,1.477,0
15-10-2025,19:45,1.565,0
15-10-2025,20:00,1.82,0
15-10-2025,20:15,1.7,0
15-10-2025,20:30,1.591,0
15-10-2025,20:45,1.614,0
15-10-2025,21:00,0.156,1
15-10-2025,21:15,1.44,0
15-10-2025,21:30,1.548,0
15-10-2025,21:45,1.63,0
15-10-2025,22:00,0.563,0
15-10-2025,22:15,0.298,0
15-10-2025,22:30,0.378,0
15-10-2025,22:45,0.539,0
15-10-2025,23:00,0.493,0
15-10-2025,23:15,0.595,0
15-10-2025,23:30,0.395,0
15-10-2025,23:45,0.379,0
16-10-2025,00:00,0.687,0
16-10-2025,00:15,0.468,0
16-10-2025,00:30,0.337,0
16-10-2025,00:45,0.543,0
16-10-2025,01:00,0.444,0
16-10-2025,01:15,0.476,0
16-10-2025,01:30,0.325,0
16-10-2025,01:45,0.635,0
16-10-2025,02:00,0.317,0
16-10-2025,02:15,0.638,0
16-10-2025,02:30,0.298,0
16-10-2025,02:45,0.598,0
16-10-2025,03:00,0.281,0
16-10-2025,03:15,0.05,0
16-10-2025,03:30,0.279,0
16-10-2025,03:45,0.462,0
16-10-2025,04:00,0.295,0
16-10-2025,04:15,0.404,0
16-10-2025,04:30,0.119,0
16-10-2025,04:45,0.541,0
16-10-2025,05:00,0.614,0
16-10-2025,05:15,0.05,0
16-10-2025,05:30,0.515,0
16-10-2025,05:45,0.621,0
16-10-2025,06:00,0.799,0
16-10-2025,06:15,1.034,0
16-10-2025,06:30,1.161,0
16-10-2025,06:45,0.855,0
16-10-2025,07:00,1.028,0
16-10-2025,07:15,0.711,0
16-10-2025,07:30,1.214,0
16-10-2025,07:45,1.325,0
16-10-2025,08:00,1.131,0
16-10-2025,08:15,0.757,0
16-10-2025,08:30,0.755,0
16-10-2025,08:45,0.782,0
16-10-2025,09:00,0.71,0
16-10-2025,09:15,0.754,0
16-10-2025,09:30,0.74,0
16-10-2025,09:45,0.655,0
16-10-2025,10:00,0.708,0
16-10-2025,10:15,1.033,0
16-10-2025,10:30,0.787,0
16-10-2025,10:45,0.742,0
16-10-2025,11:00,0.732,0
16-10-2025,11:15,0.917,0
16-10-2025,11:30,0.992,0
16-10-2025,11:45,1.081,0
16-10-2025,12:00,1.27,0
16-10-2025,12:15,0.96,0
16-10-2025,12:30,1.094,0
16-10-2025,12:45,1.083,0
16-10-2025,13:00,1.313,0
