Date,Time,Power,Anomaly
08-10-2025,22:45,1.245,0
08-10-2025,23:00,1.327,0
08-10-2025,23:15,1.448,0
08-10-2025,23:30,1.157,0
08-10-2025,23:45,1.458,0
09-10-2025,00:00,1.377,0
09-10-2025,00:15,1.291,0
09-10-2025,00:30,0.88,0
09-10-2025,00:45,1.106,0
09-10-2025,01:00,1.319,0
09-10-2025,01:15,1.143,0
09-10-2025,01:30,0.928,0
09-10-2025,01:45,0.962,0
09-10-2025,02:00,1.107,0
09-10-2025,02:15,1.243,0
09-10-2025,02:30,0.894,0
09-10-2025,02:45,2.972,1
09-10-2025,03:00,1.345,0
09-10-2025,03:15,1.359,0
09-10-2025,03:30,1.069,0
09-10-2025,03:45,1.288,0
09-10-2025,04:00,0.716,0
09-10-2025,04:15,0.992,0
09-10-2025,04:30,1.09,0
09-10-2025,04:45,1.045,0
09-10-2025,05:00,1.018,0
09-10-2025,05:15,1.305,0
09-10-2025,05:30,1.202,0
09-10-2025,05:45,0.075,1
09-10-2025,06:00,2.803,0
09-10-2025,06:15,10.735,1
09-10-2025,06:30,2.581,0
09-10-2025,06:45,2.845,0
09-10-2025,07:00,2.838,0
09-10-2025,07:15,2.613,0
09-10-2025,07:30,3.107,0
09-10-2025,07:45,2.732,0
09-10-2025,08:00,2.118,0
09-10-2025,08:15,1.905,0
09-10-2025,08:30,2.341,0
09-10-2025,08:45,2.267,0
09-10-2025,09:00,2.052,0
09-10-2025,09:15,2.31,0
09-10-2025,09:30,2.414,0
09-10-2025,09:45,2.451,0
09-10-2025,10:00,2.136,0
09-10-2025,10:15,2.149,0
09-10-2025,10:30,2.294,0
09-10-2025,10:45,2.401,0
09-10-2025,11:00,2.225,0
09-10-2025,11:15,2.342,0
09-10-2025,11:30,2.22,0
09-10-2025,11:45,2.279,0
09-10-2025,12:00,3.451,0
09-10-2025,12:15,3.48,0
09-10-2025,12:30,2.972,0
09-10-2025,12:45,3.284,0
09-10-2025,13:00,3.53,0
09-10-2025,13:15,3.487,0
09-10-2025,13:30,3.37,0
09-10-2025,13:45,3.665,0
09-10-2025,14:00,2.642,0
09-10-2025,14:15,2.424,0
09-10-2025,14:30,2.478,0
09-10-2025,14:45,2.964,0
09-10-2025,15:00,2.553,0
09-10-2025,15:15,2.5,0
09-10-2025,15:30,2.392,0
09-10-2025,15:45,2.851,0
09-10-2025,16:00,2.381,0
09-10-2025,16:15,2.434,0
09-10-2025,16:30,2.611,0
09-10-2025,16:45,2.652,0
09-10-2025,17:00,2.816,0
09-10-2025,17:15,2.421,0
09-10-2025,17:30,2.984,0
09-10-2025,17:45,0.221,1
09-10-2025,18:00,4.3,0
09-10-2025,18:15,4.427,0
09-10-2025,18:30,4.425,0
09-10-2025,18:45,4.347,0
09-10-2025,19:00,4.281,0
09-10-2025,19:15,4.302,0
09-10-2025,19:30,4.349,0
09-10-2025,19:45,4.188,0
09-10-2025,20:00,4.421,0
09-10-2025,20:15,4.325,0
09-10-2025,20:30,4.46,0
09-10-2025,20:45,4.552,0
09-10-2025,21:00,4.446,0
09-10-2025,21:15,4.154,0
09-10-2025,21:30,4.329,0
09-10-2025,21:45,4.289,0
09-10-2025,22:00,0.066,1
09-10-2025,22:15,1.579,0
09-10-2025,22:30,1.225,0
09-10-2025,22:45,1.355,0
09-10-2025,23:00,0.214,1
09-10-2025,23:15,1.54,0
09-10-2025,23:30,1.163,0
09-10-2025,23:45,1.079,0
10-10-2025,00:00,0.986,0
10-10-2025,00:15,1.164,0
10-10-2025,00:30,1.058,0
10-10-2025,00:45,1.433,0
10-10-2025,01:00,1.181,0
10-10-2025,01:15,1.34,0
10-10-2025,01:30,0.943,0
10-10-2025,01:45,1.088,0
10-10-2025,02:00,0.902,0
10-10-2025,02:15,1.356,0
10-10-2025,02:30,0.944,0
10-10-2025,02:45,1.241,0
10-10-2025,03:00,1.29,0
10-10-2025,03:15,1.204,0
10-10-2025,03:30,0.999,0
10-10-2025,03:45,0.942,0
10-10-2025,04:00,1.169,0
10-10-2025,04:15,1.19,0
10-10-2025,04:30,1.148,0
10-10-2025,04:45,1.259,0
10-10-2025,05:00,1.116,0
10-10-2025,05:15,1.073,0
10-10-2025,05:30,1.146,0
10-10-2025,05:45,0.988,0
10-10-2025,06:00,3.364,0
10-10-2025,06:15,3.114,0
10-10-2025,06:30,3.064,0
10-10-2025,06:45,2.791,0
10-10-2025,07:00,0.359,1
10-10-2025,07:15,2.803,0
10-10-2025,07:30,2.659,0
10-10-2025,07:45,2.812,0
10-10-2025,08:00,2.046,0
10-10-2025,08:15,2.234,0
10-10-2025,08:30,2.243,0
10-10-2025,08:45,2.243,0
10-10-2025,09:00,2.335,0
10-10-2025,09:15,2.2,0
10-10-2025,09:30,2.064,0
10-10-2025,09:45,2.142,0
10-10-2025,10:00,2.265,0
10-10-2025,10:15,9.074,1
10-10-2025,10:30,2.368,0
10-10-2025,10:45,2.1,0
10-10-2025,11:00,2.49,0
10-10-2025,11:15,2.205,0
10-10-2025,11:30,2.193,0
10-10-2025,11:45,2.229,0
10-10-2025,12:00,3.108,0
10-10-2025,12:15,3.628,0
10-10-2025,12:30,3.209,0
10-10-2025,12:45,3.527,0
10-10-2025,13:00,3.265,0
10-10-2025,13:15,2.888,0
10-10-2025,13:30,3.284,0
10-10-2025,13:45,3.519,0
10-10-2025,14:00,2.511,0
10-10-2025,14:15,3.008,0
10-10-2025,14:30,2.887,0
10-10-2025,14:45,2.565,0
10-10-2025,15:00,2.965,0
10-10-2025,15:15,2.631,0
10-10-2025,15:30,2.633,0
10-10-2025,15:45,2.649,0
10-10-2025,16:00,2.658,0
10-10-2025,16:15,2.158,0
10-10-2025,16:30,2.7,0
10-10-2025,16:45,2.449,0
10-10-2025,17:00,2.261,0
10-10-2025,17:15,2.993,0
10-10-2025,17:30,2.63,0
10-10-2025,17:45,2.804,0
10-10-2025,18:00,4.252,0
10-10-2025,18:15,4.487,0
10-10-2025,18:30,4.306,0
10-10-2025,18:45,4.322,0
10-10-2025,19:00,4.376,0
10-10-2025,19:15,4.417,0
10-10-2025,19:30,4.626,0
10-10-2025,19:45,4.207,0
10-10-2025,20:00,4.345,0
10-10-2025,20:15,4.399,0
10-10-2025,20:30,4.821,0
10-10-2025,20:45,4.482,0
10-10-2025,21:00,4.425,0
10-10-2025,21:15,4.604,0
10-10-2025,21:30,4.707,0
10-10-2025,21:45,4.272,0
10-10-2025,22:00,1.272,0
10-10-2025,22:15,1.585,0
10-10-2025,22:30,1.126,0
10-10-2025,22:45,0.094,1
10-10-2025,23:00,1.175,0
10-10-2025,23:15,1.134,0
10-10-2025,23:30,1.151,0
10-10-2025,23:45,1.311,0
11-10-2025,00:00,0.677,0
11-10-2025,00:15,0.768,0
11-10-2025,00:30,0.688,0
11-10-2025,00:45,0.974,0
11-10-2025,01:00,0.607,0
11-10-2025,01:15,0.897,0
11-10-2025,01:30,0.88,0
11-10-2025,01:45,0.806,0
11-10-2025,02:00,0.692,0
11-10-2025,02:15,0.819,0
11-10-2025,02:30,0.952,0
11-10-2025,02:45,2.545,1
11-10-2025,03:00,1.064,0
11-10-2025,03:15,0.695,0
11-10-2025,03:30,0.877,0
11-10-2025,03:45,0.493,0
11-10-2025,04:00,1.176,0
11-10-2025,04:15,0.908,0
11-10-2025,04:30,0.811,0
11-10-2025,04:45,0.046,1
11-10-2025,05:00,1.041,0
11-10-2025,05:15,0.885,0
11-10-2025,05:30,0.95,0
11-10-2025,05:45,0.903,0
11-10-2025,06:00,2.249,0
11-10-2025,06:15,2.228,0
11-10-2025,06:30,1.825,0
11-10-2025,06:45,2.024,0
11-10-2025,07:00,2.044,0
11-10-2025,07:15,1.926,0
11-10-2025,07:30,2.288,0
11-10-2025,07:45,1.989,0
11-10-2025,08:00,1.52,0
11-10-2025,08:15,1.589,0
11-10-2025,08:30,0.178,1
11-10-2025,08:45,1.565,0
11-10-2025,09:00,1.337,0
11-10-2025,09:15,1.981,0
11-10-2025,09:30,1.265,0
11-10-2025,09:45,1.408,0
11-10-2025,10:00,1.545,0
11-10-2025,10:15,1.446,0
11-10-2025,10:30,1.292,0
11-10-2025,10:45,1.839,0
11-10-2025,11:00,1.367,0
11-10-2025,11:15,1.799,0
11-10-2025,11:30,1.511,0
11-10-2025,11:45,1.448,0
11-10-2025,12:00,2.77,0
11-10-2025,12:15,2.719,0
11-10-2025,12:30,2.542,0
11-10-2025,12:45,2.369,0
11-10-2025,13:00,2.083,0
11-10-2025,13:15,2.219,0
11-10-2025,13:30,2.161,0
11-10-2025,13:45,2.432,0
11-10-2025,14:00,0.189,1
11-10-2025,14:15,1.944,0
11-10-2025,14:30,1.815,0
11-10-2025,14:45,2.041,0
11-10-2025,15:00,1.742,0
11-10-2025,15:15,2.122,0
11-10-2025,15:30,1.781,0
11-10-2025,15:45,2.213,0
11-10-2025,16:00,1.788,0
11-10-2025,16:15,1.941,0
11-10-2025,16:30,2.178,0
11-10-2025,16:45,1.495,0
11-10-2025,17:00,2.104,0
11-10-2025,17:15,1.826,0
11-10-2025,17:30,1.816,0
11-10-2025,17:45,1.726,0
11-10-2025,18:00,2.704,0
11-10-2025,18:15,3.095,0
11-10-2025,18:30,3.29,0
11-10-2025,18:45,3.424,0
11-10-2025,19:00,2.776,0
11-10-2025,19:15,3.238,0
11-10-2025,19:30,3.215,0
11-10-2025,19:45,3.153,0
11-10-2025,20:00,3.273,0
11-10-2025,20:15,2.868,0
11-10-2025,20:30,10.575,1
11-10-2025,20:45,3.475,0
11-10-2025,21:00,3.339,0
11-10-2025,21:15,3.275,0
11-10-2025,21:30,8.955,1
11-10-2025,21:45,3.23,0
11-10-2025,22:00,1.198,0
11-10-2025,22:15,1.062,0
11-10-2025,22:30,1.164,0
11-10-2025,22:45,1.019,0
11-10-2025,23:00,0.999,0
11-10-2025,23:15,0.824,0
11-10-2025,23:30,0.972,0
11-10-2025,23:45,0.824,0
12-10-2025,00:00,0.957,0
12-10-2025,00:15,0.947,0
12-10-2025,00:30,0.704,0
12-10-2025,00:45,1.111,0
12-10-2025,01:00,0.873,0
12-10-2025,01:15,0.968,0
12-10-2025,01:30,0.677,0
12-10-2025,01:45,1.049,0
12-10-2025,02:00,0.734,0
12-10-2025,02:15,0.677,0
12-10-2025,02:30,0.969,0
12-10-2025,02:45,0.802,0
12-10-2025,03:00,0.868,0
12-10-2025,03:15,0.483,0
12-10-2025,03:30,0.792,0
12-10-2025,03:45,0.597,0
12-10-2025,04:00,0.086,1
12-10-2025,04:15,1.226,0
12-10-2025,04:30,0.952,0
12-10-2025,04:45,0.897,0
12-10-2025,05:00,0.579,0
12-10-2025,05:15,1.029,0
12-10-2025,05:30,0.9,0
12-10-2025,05:45,0.86,0
12-10-2025,06:00,2.526,0
12-10-2025,06:15,2.073,0
12-10-2025,06:30,2.07,0
12-10-2025,06:45,2.229,0
12-10-2025,07:00,1.919,0
12-10-2025,07:15,2.267,0
12-10-2025,07:30,2.029,0
12-10-2025,07:45,2.261,0
12-10-2025,08:00,1.395,0
12-10-2025,08:15,1.734,0
12-10-2025,08:30,1.54,0
12-10-2025,08:45,1.672,0
12-10-2025,09:00,1.497,0
12-10-2025,09:15,1.501,0
12-10-2025,09:30,1.86,0
12-10-2025,09:45,1.629,0
12-10-2025,10:00,1.279,0
12-10-2025,10:15,1.536,0
12-10-2025,10:30,1.469,0
12-10-2025,10:45,1.357,0
12-10-2025,11:00,1.879,0
12-10-2025,11:15,1.459,0
12-10-2025,11:30,1.813,0
12-10-2025,11:45,1.789,0
12-10-2025,12:00,2.125,0
12-10-2025,12:15,2.46,0
12-10-2025,12:30,2.704,0
12-10-2025,12:45,2.207,0
12-10-2025,13:00,2.268,0
12-10-2025,13:15,2.757,0
12-10-2025,13:30,0.153,1
12-10-2025,13:45,2.364,0
12-10-2025,14:00,2.051,0
12-10-2025,14:15,1.767,0
12-10-2025,14:30,1.976,0
12-10-2025,14:45,1.654,0
12-10-2025,15:00,0.217,1
12-10-2025,15:15,2.036,0
12-10-2025,15:30,1.694,0
12-10-2025,15:45,1.917,0
12-10-2025,16:00,2.51,0
12-10-2025,16:15,2.47,0
12-10-2025,16:30,2.149,0
12-10-2025,16:45,1.652,0
12-10-2025,17:00,1.547,0
12-10-2025,17:15,2.036,0
12-10-2025,17:30,2.176,0
12-10-2025,17:45,1.558,0
12-10-2025,18:00,3.249,0
12-10-2025,18:15,3.34,0
12-10-2025,18:30,3.246,0
12-10-2025,18:45,3.133,0
12-10-2025,19:00,3.346,0
12-10-2025,19:15,3.317,0
12-10-2025,19:30,2.767,0
12-10-2025,19:45,3.326,0
12-10-2025,20:00,3.459,0
12-10-2025,20:15,3.314,0
12-10-2025,20:30,3.065,0
12-10-2025,20:45,3.275,0
12-10-2025,21:00,0.488,1
12-10-2025,21:15,3.142,0
12-10-2025,21:30,3.136,0
12-10-2025,21:45,3.324,0
12-10-2025,22:00,1.046,0
12-10-2025,22:15,0.777,0
12-10-2025,22:30,0.982,0
12-10-2025,22:45,0.793,0
12-10-2025,23:00,0.739,0
12-10-2025,23:15,0.641,0
12-10-2025,23:30,1.153,0
12-10-2025,23:45,1.008,0
13-10-2025,00:00,0.785,0
13-10-2025,00:15,1.384,0
13-10-2025,00:30,0.945,0
13-10-2025,00:45,1.098,0
13-10-2025,01:00,1.345,0
13-10-2025,01:15,1.18,0
13-10-2025,01:30,1.143,0
13-10-2025,01:45,1.214,0
13-10-2025,02:00,1.066,0
13-10-2025,02:15,1.107,0
13-10-2025,02:30,1.004,0
13-10-2025,02:45,1.112,0
13-10-2025,03:00,1.521,0
13-10-2025,03:15,1.202,0
13-10-2025,03:30,0.918,0
13-10-2025,03:45,1.141,0
13-10-2025,04:00,0.739,0
13-10-2025,04:15,0.895,0
13-10-2025,04:30,1.262,0
13-10-2025,04:45,1.21,0
13-10-2025,05:00,1.14,0
13-10-2025,05:15,1.249,0
13-10-2025,05:30,1.202,0
13-10-2025,05:45,1.19,0
13-10-2025,06:00,2.664,0
13-10-2025,06:15,2.925,0
13-10-2025,06:30,2.838,0
13-10-2025,06:45,3.061,0
13-10-2025,07:00,2.848,0
13-10-2025,07:15,2.865,0
13-10-2025,07:30,3.008,0
13-10-2025,07:45,2.806,0
13-10-2025,08:00,2.203,0
13-10-2025,08:15,2.173,0
13-10-2025,08:30,2.382,0
13-10-2025,08:45,2.456,0
13-10-2025,09:00,2.371,0
13-10-2025,09:15,1.95,0
13-10-2025,09:30,2.259,0
13-10-2025,09:45,2.202,0
13-10-2025,10:00,1.973,0
13-10-2025,10:15,2.425,0
13-10-2025,10:30,1.968,0
13-10-2025,10:45,2.364,0
13-10-2025,11:00,2.157,0
13-10-2025,11:15,2.085,0
13-10-2025,11:30,1.936,0
13-10-2025,11:45,2.259,0
13-10-2025,12:00,2.999,0
13-10-2025,12:15,3.344,0
13-10-2025,12:30,3.174,0
13-10-2025,12:45,3.339,0
13-10-2025,13:00,3.459,0
13-10-2025,13:15,3.559,0
13-10-2025,13:30,3.171,0
13-10-2025,13:45,3.178,0
13-10-2025,14:00,2.445,0
13-10-2025,14:15,2.919,0
13-10-2025,14:30,2.777,0
13-10-2025,14:45,2.64,0
13-10-2025,15:00,2.82,0
13-10-2025,15:15,2.587,0
13-10-2025,15:30,2.791,0
13-10-2025,15:45,2.667,0
13-10-2025,16:00,2.392,0
13-10-2025,16:15,2.667,0
13-10-2025,16:30,2.367,0
13-10-2025,16:45,2.83,0
13-10-2025,17:00,2.61,0
13-10-2025,17:15,2.645,0
13-10-2025,17:30,2.078,0
13-10-2025,17:45,2.581,0
13-10-2025,18:00,4.315,0
13-10-2025,18:15,4.033,0
13-10-2025,18:30,4.538,0
13-10-2025,18:45,4.622,0
13-10-2025,19:00,4.354,0
13-10-2025,19:15,4.694,0
13-10-2025,19:30,4.257,0
13-10-2025,19:45,4.295,0
13-10-2025,20:00,4.206,0
13-10-2025,20:15,0.775,1
13-10-2025,20:30,4.779,0
13-10-2025,20:45,4.255,0
13-10-2025,21:00,4.439,0
13-10-2025,21:15,4.438,0
13-10-2025,21:30,4.451,0
13-10-2025,21:45,4.741,0
13-10-2025,22:00,1.377,0
13-10-2025,22:15,1.292,0
13-10-2025,22:30,1.078,0
13-10-2025,22:45,1.117,0
13-10-2025,23:00,0.975,0
13-10-2025,23:15,1.557,0
13-10-2025,23:30,1.181,0
13-10-2025,23:45,1.316,0
14-10-2025,00:00,1.133,0
14-10-2025,00:15,0.867,0
14-10-2025,00:30,0.848,0
14-10-2025,00:45,0.639,0
14-10-2025,01:00,0.793,0
14-10-2025,01:15,1.247,0
14-10-2025,01:30,1.115,0
14-10-2025,01:45,0.92,0
14-10-2025,02:00,1.204,0
14-10-2025,02:15,1.477,0
14-10-2025,02:30,0.852,0
14-10-2025,02:45,0.967,0
14-10-2025,03:00,0.913,0
14-10-2025,03:15,0.81,0
14-10-2025,03:30,0.966,0
14-10-2025,03:45,0.933,0
14-10-2025,04:00,1.063,0
14-10-2025,04:15,1.053,0
14-10-2025,04:30,1.007,0
14-10-2025,04:45,1.403,0
14-10-2025,05:00,1.167,0
14-10-2025,05:15,1.146,0
14-10-2025,05:30,0.779,0
14-10-2025,05:45,0.794,0
14-10-2025,06:00,2.866,0
14-10-2025,06:15,2.827,0
14-10-2025,06:30,2.786,0
14-10-2025,06:45,2.958,0
14-10-2025,07:00,3.011,0
14-10-2025,07:15,2.727,0
14-10-2025,07:30,0.15,1
14-10-2025,07:45,2.996,0
14-10-2025,08:00,2.423,0
14-10-2025,08:15,2.301,0
14-10-2025,08:30,1.884,0
14-10-2025,08:45,2.0,0
14-10-2025,09:00,1.94,0
14-10-2025,09:15,2.047,0
14-10-2025,09:30,2.275,0
14-10-2025,09:45,2.321,0
14-10-2025,10:00,1.886,0
14-10-2025,10:15,2.352,0
14-10-2025,10:30,2.373,0
14-10-2025,10:45,1.942,0
14-10-2025,11:00,2.406,0
14-10-2025,11:15,2.014,0
14-10-2025,11:30,2.393,0
14-10-2025,11:45,2.198,0
14-10-2025,12:00,3.53,0
14-10-2025,12:15,3.516,0
14-10-2025,12:30,3.238,0
14-10-2025,12:45,3.515,0
14-10-2025,13:00,3.017,0
14-10-2025,13:15,3.239,0
14-10-2025,13:30,3.343,0
14-10-2025,13:45,3.435,0
14-10-2025,14:00,0.164,1
14-10-2025,14:15,2.804,0
14-10-2025,14:30,2.462,0
14-10-2025,14:45,2.551,0
14-10-2025,15:00,2.674,0
14-10-2025,15:15,2.69,0
14-10-2025,15:30,2.619,0
14-10-2025,15:45,2.882,0
14-10-2025,16:00,0.483,1
14-10-2025,16:15,2.818,0
14-10-2025,16:30,2.454,0
14-10-2025,16:45,2.747,0
14-10-2025,17:00,2.591,0
14-10-2025,17:15,2.461,0
14-10-2025,17:30,2.602,0
14-10-2025,17:45,2.856,0
14-10-2025,18:00,4.39,0
14-10-2025,18:15,4.859,0
14-10-2025,18:30,4.484,0
14-10-2025,18:45,4.474,0
14-10-2025,19:00,4.642,0
14-10-2025,19:15,4.59,0
14-10-2025,19:30,4.333,0
14-10-2025,19:45,4.476,0
14-10-2025,20:00,4.607,0
14-10-2025,20:15,4.453,0
14-10-2025,20:30,4.83,0
14-10-2025,20:45,4.511,0
14-10-2025,21:00,4.655,0
14-10-2025,21:15,4.095,0
14-10-2025,21:30,4.21,0
14-10-2025,21:45,4.729,0
14-10-2025,22:00,1.283,0
14-10-2025,22:15,1.396,0
14-10-2025,22:30,1.43,0
14-10-2025,22:45,1.178,0
14-10-2025,23:00,1.466,0
14-10-2025,23:15,1.382,0
14-10-2025,23:30,1.036,0
14-10-2025,23:45,1.175,0
15-10-2025,00:00,1.107,0
15-10-2025,00:15,0.927,0
15-10-2025,00:30,1.015,0
15-10-2025,00:45,1.274,0
15-10-2025,01:00,1.213,0
15-10-2025,01:15,1.303,0
15-10-2025,01:30,0.78,0
15-10-2025,01:45,1.076,0
15-10-2025,02:00,1.344,0
15-10-2025,02:15,1.231,0
15-10-2025,02:30,0.988,0
15-10-2025,02:45,1.149,0
15-10-2025,03:00,1.077,0
15-10-2025,03:15,0.975,0
15-10-2025,03:30,1.379,0
15-10-2025,03:45,1.159,0
15-10-2025,04:00,1.173,0
15-10-2025,04:15,1.29,0
15-10-2025,04:30,1.367,0
15-10-2025,04:45,0.107,1
15-10-2025,05:00,1.115,0
15-10-2025,05:15,0.979,0
15-10-2025,05:30,0.838,0
15-10-2025,05:45,1.122,0
15-10-2025,06:00,2.962,0
15-10-2025,06:15,2.59,0
15-10-2025,06:30,2.87,0
15-10-2025,06:45,2.925,0
15-10-2025,07:00,2.922,0
15-10-2025,07:15,2.486,0
15-10-2025,07:30,2.851,0
15-10-2025,07:45,2.925,0
15-10-2025,08:00,2.201,0
15-10-2025,08:15,2.466,0
15-10-2025,08:30,2.317,0
15-10-2025,08:45,1.824,0
15-10-2025,09:00,2.197,0
15-10-2025,09:15,2.185,0
15-10-2025,09:30,2.24,0
15-10-2025,09:45,2.41,0
15-10-2025,10:00,2.37,0
15-10-2025,10:15,2.07,0
15-10-2025,10:30,2.185,0
15-10-2025,10:45,2.172,0
15-10-2025,11:00,2.296,0
15-10-2025,11:15,1.848,0
15-10-2025,11:30,2.06,0
15-10-2025,11:45,2.168,0
15-10-2025,12:00,2.877,0
15-10-2025,12:15,3.117,0
15-10-2025,12:30,3.526,0
15-10-2025,12:45,3.213,0
15-10-2025,13:00,3.546,0
15-10-2025,13:15,3.061,0
15-10-2025,13:30,3.434,0
15-10-2025,13:45,3.409,0
15-10-2025,14:00,2.526,0
15-10-2025,14:15,2.719,0
15-10-2025,14:30,2.672,0
15-10-2025,14:45,2.634,0
15-10-2025,15:00,2.576,0
15-10-2025,15:15,2.71,0
15-10-2025,15:30,2.783,0
15-10-2025,15:45,2.71,0
15-10-2025,16:00,2.599,0
15-10-2025,16:15,2.347,0
15-10-2025,16:30,2.425,0
15-10-2025,16:45,2.522,0
15-10-2025,17:00,2.627,0
15-10-2025,17:15,2.649,0
15-10-2025,17:30,2.81,0
15-10-2025,17:45,2.488,0
15-10-2025,18:00,4.407,0
15-10-2025,18:15,4.671,0
15-10-2025,18:30,4.588,0
15-10-2025,18:45,4.135,0
15-10-2025,19:00,4.412,0
15-10-2025,19:15,4.514,0
15-10-2025,19:30,4.333,0
15-10-2025,19:45,4.09,0
15-10-2025,20:00,4.33,0
15-10-2025,20:15,4.247,0
15-10-2025,20:30,4.14,0
15-10-2025,20:45,4.385,0
15-10-2025,21:00,4.603,0
15-10-2025,21:15,4.727,0
15-10-2025,21:30,4.686,0
15-10-2025,21:45,4.105,0
15-10-2025,22:00,1.2,0
15-10-2025,22:15,1.638,0
15-10-2025,22:30,1.564,0
15-10-2025,22:45,1.046,0
15-10-2025,23:00,1.118,0
15-10-2025,23:15,1.446,0
15-10-2025,23:30,1.479,0
15-10-2025,23:45,0.87,0
16-10-2025,00:00,0.854,0
16-10-2025,00:15,0.979,0
16-10-2025,00:30,1.218,0
16-10-2025,00:45,1.257,0
16-10-2025,01:00,1.254,0
16-10-2025,01:15,1.158,0
16-10-2025,01:30,1.196,0
16-10-2025,01:45,1.213,0
16-10-2025,02:00,1.037,0
16-10-2025,02:15,1.042,0
16-10-2025,02:30,1.145,0
16-10-2025,02:45,0.613,0
16-10-2025,03:00,1.315,0
16-10-2025,03:15,1.053,0
16-10-2025,03:30,1.039,0
16-10-2025,03:45,1.384,0
16-10-2025,04:00,1.243,0
16-10-2025,04:15,0.102,1
16-10-2025,04:30,1.014,0
16-10-2025,04:45,1.061,0
16-10-2025,05:00,1.513,0
16-10-2025,05:15,1.494,0
16-10-2025,05:30,1.136,0
16-10-2025,05:45,1.045,0
16-10-2025,06:00,2.844,0
16-10-2025,06:15,2.805,0
16-10-2025,06:30,2.817,0
16-10-2025,06:45,3.293,0
16-10-2025,07:00,2.855,0
16-10-2025,07:15,2.833,0
16-10-2025,07:30,3.097,0
16-10-2025,07:45,2.479,0
16-10-2025,08:00,2.342,0
16-10-2025,08:15,1.984,0
16-10-2025,08:30,1.921,0
16-10-2025,08:45,2.135,0
16-10-2025,09:00,1.962,0
16-10-2025,09:15,6.54,1
16-10-2025,09:30,2.468,0
16-10-2025,09:45,2.117,0
16-10-2025,10:00,1.976,0
16-10-2025,10:15,2.115,0
16-10-2025,10:30,2.465,0
16-10-2025,10:45,2.312,0
16-10-2025,11:00,2.243,0
16-10-2025,11:15,2.028,0
16-10-2025,11:30,6.541,1
16-10-2025,11:45,2.438,0
16-10-2025,12:00,3.391,0
16-10-2025,12:15,3.531,0
16-10-2025,12:30,3.131,0
16-10-2025,12:45,3.279,0
16-10-2025,13:00,3.199,0
