Date,Time,Power,Anomaly
09-10-2025,02:45,0.124,0
09-10-2025,03:00,0.05,0
09-10-2025,03:15,0.05,0
09-10-2025,03:30,0.144,0
09-10-2025,03:45,0.063,0
09-10-2025,04:00,0.05,0
09-10-2025,04:15,0.078,0
09-10-2025,04:30,0.073,0
09-10-2025,04:45,0.074,0
09-10-2025,05:00,0.164,0
09-10-2025,05:15,0.171,0
09-10-2025,05:30,0.05,0
09-10-2025,05:45,0.05,0
09-10-2025,06:00,0.19,0
09-10-2025,06:15,0.253,0
09-10-2025,06:30,0.237,0
09-10-2025,06:45,0.26,0
09-10-2025,07:00,0.2,0
09-10-2025,07:15,0.053,1
09-10-2025,07:30,0.151,0
09-10-2025,07:45,0.273,0
09-10-2025,08:00,0.118,0
09-10-2025,08:15,0.216,0
09-10-2025,08:30,0.172,0
09-10-2025,08:45,0.21,0
09-10-2025,09:00,0.172,0
09-10-2025,09:15,0.323,0
09-10-2025,09:30,0.483,0
09-10-2025,09:45,0.391,0
09-10-2025,10:00,0.05,0
09-10-2025,10:15,0.119,0
09-10-2025,10:30,0.192,0
09-10-2025,10:45,0.12,0
09-10-2025,11:00,0.155,0
09-10-2025,11:15,0.29,0
09-10-2025,11:30,0.079,0
09-10-2025,11:45,0.087,0
09-10-2025,12:00,0.256,0
09-10-2025,12:15,0.241,0
09-10-2025,12:30,0.281,0
09-10-2025,12:45,0.237,0
09-10-2025,13:00,0.226,0
09-10-2025,13:15,0.321,0
09-10-2025,13:30,0.403,0
09-10-2025,13:45,0.086,0
09-10-2025,14:00,0.247,0
09-10-2025,14:15,0.189,0
09-10-2025,14:30,0.044,1
09-10-2025,14:45,0.149,0
09-10-2025,15:00,0.05,0
09-10-2025,15:15,0.23,0
09-10-2025,15:30,0.14,0
09-10-2025,15:45,0.386,0
09-10-2025,16:00,0.165,0
09-10-2025,16:15,0.123,0
09-10-2025,16:30,0.241,0
09-10-2025,16:45,0.282,0
09-10-2025,17:00,0.207,0
09-10-2025,17:15,0.196,0
09-10-2025,17:30,0.05,0
09-10-2025,17:45,0.244,0
09-10-2025,18:00,0.36,0
09-10-2025,18:15,0.362,0
09-10-2025,18:30,0.281,0
09-10-2025,18:45,0.21,0
09-10-2025,19:00,0.413,0
09-10-2025,19:15,0.423,0
09-10-2025,19:30,0.343,0
09-10-2025,19:45,0.419,0
09-10-2025,20:00,0.269,0
09-10-2025,20:15,0.417,0
09-10-2025,20:30,0.482,0
09-10-2025,20:45,0.334,0
09-10-2025,21:00,0.407,0
09-10-2025,21:15,0.305,0
09-10-2025,21:30,0.448,0
09-10-2025,21:45,0.452,0
09-10-2025,22:00,0.099,0
09-10-2025,22:15,0.09,0
09-10-2025,22:30,0.152,0
09-10-2025,22:45,0.05,0
09-10-2025,23:00,0.081,0
09-10-2025,23:15,0.134,0
09-10-2025,23:30,0.21,0
09-10-2025,23:45,0.05,0
10-10-2025,00:00,0.069,0
10-10-2025,00:15,0.238,0
10-10-2025,00:30,0.05,0
10-10-2025,00:45,0.05,0
10-10-2025,01:00,0.113,0
10-10-2025,01:15,0.05,0
10-10-2025,01:30,0.29,0
10-10-2025,01:45,0.05,0
10-10-2025,02:00,0.05,0
10-10-2025,02:15,0.136,0
10-10-2025,02:30,0.05,0
10-10-2025,02:45,0.05,0
10-10-2025,03:00,0.05,0
10-10-2025,03:15,0.135,1
10-10-2025,03:30,0.192,0
10-10-2025,03:45,0.05,0
10-10-2025,04:00,0.148,0
10-10-2025,04:15,0.05,0
10-10-2025,04:30,0.176,0
10-10-2025,04:45,0.107,0
10-10-2025,05:00,0.053,0
10-10-2025,05:15,0.142,0
10-10-2025,05:30,0.05,0
10-10-2025,05:45,0.269,0
10-10-2025,06:00,0.238,0
10-10-2025,06:15,0.268,0
10-10-2025,06:30,0.252,0
10-10-2025,06:45,0.351,0
10-10-2025,07:00,0.262,0
10-10-2025,07:15,0.029,1
10-10-2025,07:30,0.278,0
10-10-2025,07:45,0.459,0
10-10-2025,08:00,0.168,0
10-10-2025,08:15,0.15,0
10-10-2025,08:30,0.056,0
10-10-2025,08:45,0.203,0
10-10-2025,09:00,0.359,1
10-10-2025,09:15,0.301,0
10-10-2025,09:30,0.117,0
10-10-2025,09:45,0.182,0
10-10-2025,10:00,0.254,0
10-10-2025,10:15,0.148,0
10-10-2025,10:30,0.193,0
10-10-2025,10:45,0.268,0
10-10-2025,11:00,0.272,0
10-10-2025,11:15,0.358,0
10-10-2025,11:30,0.112,0
10-10-2025,11:45,0.096,0
10-10-2025,12:00,0.402,0
10-10-2025,12:15,0.127,0
10-10-2025,12:30,0.34,0
10-10-2025,12:45,0.411,0
10-10-2025,13:00,0.341,0
10-10-2025,13:15,0.279,0
10-10-2025,13:30,0.362,0
10-10-2025,13:45,0.361,0
10-10-2025,14:00,0.325,0
10-10-2025,14:15,0.107,0
10-10-2025,14:30,0.05,0
10-10-2025,14:45,0.623,1
10-10-2025,15:00,0.425,0
10-10-2025,15:15,0.196,0
10-10-2025,15:30,0.098,0
10-10-2025,15:45,0.266,0
10-10-2025,16:00,0.125,0
10-10-2025,16:15,0.207,0
10-10-2025,16:30,0.372,0
10-10-2025,16:45,0.131,0
10-10-2025,17:00,0.464,0
10-10-2025,17:15,0.2,0
10-10-2025,17:30,0.253,0
10-10-2025,17:45,0.246,0
10-10-2025,18:00,0.206,0
10-10-2025,18:15,0.345,0
10-10-2025,18:30,0.45,0
10-10-2025,18:45,0.499,0
10-10-2025,19:00,0.335,0
10-10-2025,19:15,0.602,0
10-10-2025,19:30,0.407,0
10-10-2025,19:45,0.382,0
10-10-2025,20:00,0.405,0
10-10-2025,20:15,0.441,0
10-10-2025,20:30,0.38,0
10-10-2025,20:45,0.286,0
10-10-2025,21:00,0.386,0
10-10-2025,21:15,0.345,0
10-10-2025,21:30,0.578,0
10-10-2025,21:45,0.388,0
10-10-2025,22:00,0.063,0
10-10-2025,22:15,0.116,0
10-10-2025,22:30,0.05,0
10-10-2025,22:45,0.05,0
10-10-2025,23:00,0.05,0
10-10-2025,23:15,0.152,1
10-10-2025,23:30,0.05,0
10-10-2025,23:45,0.195,0
11-10-2025,00:00,0.05,0
11-10-2025,00:15,0.05,0
11-10-2025,00:30,0.05,0
11-10-2025,00:45,0.109,0
11-10-2025,01:00,0.125,0
11-10-2025,01:15,0.086,0
11-10-2025,01:30,0.05,0
11-10-2025,01:45,0.088,0
11-10-2025,02:00,0.102,0
11-10-2025,02:15,0.05,0
11-10-2025,02:30,0.06,0
11-10-2025,02:45,0.193,0
11-10-2025,03:00,0.195,0
11-10-2025,03:15,0.291,0
11-10-2025,03:30,0.05,0
11-10-2025,03:45,0.197,0
11-10-2025,04:00,0.05,0
11-10-2025,04:15,0.05,0
11-10-2025,04:30,0.125,0
11-10-2025,04:45,0.132,0
11-10-2025,05:00,0.309,0
11-10-2025,05:15,0.05,0
11-10-2025,05:30,0.142,0
11-10-2025,05:45,0.153,0
11-10-2025,06:00,0.19,0
11-10-2025,06:15,0.324,0
11-10-2025,06:30,0.188,0
11-10-2025,06:45,0.18,0
11-10-2025,07:00,0.109,0
11-10-2025,07:15,0.053,0
11-10-2025,07:30,0.086,0
11-10-2025,07:45,0.213,0
11-10-2025,08:00,0.346,0
11-10-2025,08:15,0.143,0
11-10-2025,08:30,0.224,0
11-10-2025,08:45,0.096,0
11-10-2025,09:00,0.085,0
11-10-2025,09:15,0.05,0
11-10-2025,09:30,0.192,0
11-10-2025,09:45,0.198,0
11-10-2025,10:00,0.089,0
11-10-2025,10:15,0.039,1
11-10-2025,10:30,0.323,0
11-10-2025,10:45,0.193,0
11-10-2025,11:00,0.05,0
11-10-2025,11:15,0.101,0
11-10-2025,11:30,0.403,0
11-10-2025,11:45,0.05,0
11-10-2025,12:00,0.25,0
11-10-2025,12:15,0.13,0
11-10-2025,12:30,0.078,0
11-10-2025,12:45,0.284,0
11-10-2025,13:00,0.205,0
11-10-2025,13:15,0.382,0
11-10-2025,13:30,0.311,0
11-10-2025,13:45,0.071,0
11-10-2025,14:00,0.188,0
11-10-2025,14:15,0.185,0
11-10-2025,14:30,0.051,0
11-10-2025,14:45,0.159,0
11-10-2025,15:00,0.217,0
11-10-2025,15:15,0.05,0
11-10-2025,15:30,0.051,0
11-10-2025,15:45,0.235,0
11-10-2025,16:00,0.194,0
11-10-2025,16:15,0.223,0
11-10-2025,16:30,0.034,1
11-10-2025,16:45,0.259,0
11-10-2025,17:00,0.198,0
11-10-2025,17:15,0.145,0
11-10-2025,17:30,0.05,0
11-10-2025,17:45,0.238,0
11-10-2025,18:00,0.457,0
11-10-2025,18:15,0.5,0
11-10-2025,18:30,0.362,0
11-10-2025,18:45,0.234,0
11-10-2025,19:00,0.307,0
11-10-2025,19:15,0.068,1
11-10-2025,19:30,0.343,0
11-10-2025,19:45,0.251,0
11-10-2025,20:00,0.148,0
11-10-2025,20:15,0.311,0
11-10-2025,20:30,0.05,0
11-10-2025,20:45,0.238,0
11-10-2025,21:00,0.266,0
11-10-2025,21:15,0.423,0
11-10-2025,21:30,0.211,0
11-10-2025,21:45,0.223,0
11-10-2025,22:00,0.159,0
11-10-2025,22:15,0.168,0
11-10-2025,22:30,0.129,0
11-10-2025,22:45,0.112,0
11-10-2025,23:00,0.05,0
11-10-2025,23:15,0.027,1
11-10-2025,23:30,0.1,0
11-10-2025,23:45,0.172,0
12-10-2025,00:00,0.05,0
12-10-2025,00:15,0.254,0
12-10-2025,00:30,0.05,0
12-10-2025,00:45,0.137,0
12-10-2025,01:00,0.05,0
12-10-2025,01:15,0.056,0
12-10-2025,01:30,0.05,0
12-10-2025,01:45,0.05,0
12-10-2025,02:00,0.05,0
12-10-2025,02:15,0.021,1
12-10-2025,02:30,0.129,0
12-10-2025,02:45,0.05,0
12-10-2025,03:00,0.071,0
12-10-2025,03:15,0.05,0
12-10-2025,03:30,0.198,0
12-10-2025,03:45,0.05,0
12-10-2025,04:00,0.05,0
12-10-2025,04:15,0.179,0
12-10-2025,04:30,0.05,0
12-10-2025,04:45,0.066,0
12-10-2025,05:00,0.165,0
12-10-2025,05:15,0.11,0
12-10-2025,05:30,0.05,0
12-10-2025,05:45,0.05,0
12-10-2025,06:00,0.02,1
12-10-2025,06:15,0.131,0
12-10-2025,06:30,0.319,0
12-10-2025,06:45,0.477,0
12-10-2025,07:00,0.38,0
12-10-2025,07:15,0.249,0
12-10-2025,07:30,0.139,0
12-10-2025,07:45,0.201,0
12-10-2025,08:00,0.109,0
12-10-2025,08:15,0.082,0
12-10-2025,08:30,0.053,0
12-10-2025,08:45,0.05,0
12-10-2025,09:00,0.292,0
12-10-2025,09:15,0.143,0
12-10-2025,09:30,0.05,0
12-10-2025,09:45,0.228,0
12-10-2025,10:00,0.128,0
12-10-2025,10:15,0.137,0
12-10-2025,10:30,0.25,0
12-10-2025,10:45,0.12,0
12-10-2025,11:00,0.125,0
12-10-2025,11:15,0.05,0
12-10-2025,11:30,0.024,1
12-10-2025,11:45,0.178,0
12-10-2025,12:00,0.261,0
12-10-2025,12:15,0.297,0
12-10-2025,12:30,0.131,0
12-10-2025,12:45,0.146,0
12-10-2025,13:00,0.05,0
12-10-2025,13:15,0.162,0
12-10-2025,13:30,0.018,1
12-10-2025,13:45,0.149,0
12-10-2025,14:00,0.073,0
12-10-2025,14:15,0.05,0
12-10-2025,14:30,0.126,0
12-10-2025,14:45,0.291,0
12-10-2025,15:00,0.314,0
12-10-2025,15:15,0.201,0
12-10-2025,15:30,0.141,0
12-10-2025,15:45,0.121,0
12-10-2025,16:00,0.072,0
12-10-2025,16:15,0.285,0
12-10-2025,16:30,0.111,0
12-10-2025,16:45,0.257,0
12-10-2025,17:00,0.249,0
12-10-2025,17:15,0.061,0
12-10-2025,17:30,0.209,0
12-10-2025,17:45,0.178,0
12-10-2025,18:00,0.341,0
12-10-2025,18:15,0.345,0
12-10-2025,18:30,0.086,0
12-10-2025,18:45,0.35,0
12-10-2025,19:00,0.059,1
12-10-2025,19:15,0.174,0
12-10-2025,19:30,0.218,0
12-10-2025,19:45,0.294,0
12-10-2025,20:00,0.207,0
12-10-2025,20:15,0.216,0
12-10-2025,20:30,0.369,0
12-10-2025,20:45,0.29,0
12-10-2025,21:00,0.445,0
12-10-2025,21:15,0.161,0
12-10-2025,21:30,0.227,0
12-10-2025,21:45,0.065,0
12-10-2025,22:00,0.05,0
12-10-2025,22:15,0.05,0
12-10-2025,22:30,0.05,0
12-10-2025,22:45,0.05,0
12-10-2025,23:00,0.05,0
12-10-2025,23:15,0.274,0
12-10-2025,23:30,0.05,0
12-10-2025,23:45,0.15,0
13-10-2025,00:00,0.05,0
13-10-2025,00:15,0.05,0
13-10-2025,00:30,0.05,0
13-10-2025,00:45,0.107,0
13-10-2025,01:00,0.05,0
13-10-2025,01:15,0.238,0
13-10-2025,01:30,0.114,0
13-10-2025,01:45,0.05,0
13-10-2025,02:00,0.104,0
13-10-2025,02:15,0.277,0
13-10-2025,02:30,0.347,0
13-10-2025,02:45,0.071,0
13-10-2025,03:00,0.05,0
13-10-2025,03:15,0.129,0
13-10-2025,03:30,0.113,0
13-10-2025,03:45,0.227,0
13-10-2025,04:00,0.146,0
13-10-2025,04:15,0.107,0
13-10-2025,04:30,0.061,0
13-10-2025,04:45,0.115,0
13-10-2025,05:00,0.05,0
13-10-2025,05:15,0.371,0
13-10-2025,05:30,0.05,0
13-10-2025,05:45,0.138,0
13-10-2025,06:00,0.225,0
13-10-2025,06:15,0.307,0
13-10-2025,06:30,0.175,0
13-10-2025,06:45,0.187,0
13-10-2025,07:00,0.26,0
13-10-2025,07:15,0.234,0
13-10-2025,07:30,0.068,0
13-10-2025,07:45,0.302,0
13-10-2025,08:00,0.14,0
13-10-2025,08:15,0.184,0
13-10-2025,08:30,0.194,0
13-10-2025,08:45,0.255,0
13-10-2025,09:00,0.187,0
13-10-2025,09:15,0.352,0
13-10-2025,09:30,0.329,0
13-10-2025,09:45,0.365,0
13-10-2025,10:00,0.142,0
13-10-2025,10:15,0.269,0
13-10-2025,10:30,0.164,0
13-10-2025,10:45,0.2,0
13-10-2025,11:00,0.116,0
13-10-2025,11:15,0.329,0
13-10-2025,11:30,0.134,0
13-10-2025,11:45,0.194,0
13-10-2025,12:00,0.205,0
13-10-2025,12:15,0.316,0
13-10-2025,12:30,0.22,0
13-10-2025,12:45,0.683,1
13-10-2025,13:00,0.195,0
13-10-2025,13:15,0.309,0
13-10-2025,13:30,0.383,0
13-10-2025,13:45,0.392,0
13-10-2025,14:00,0.071,0
13-10-2025,14:15,0.197,0
13-10-2025,14:30,0.299,0
13-10-2025,14:45,0.227,0
13-10-2025,15:00,0.229,0
13-10-2025,15:15,0.243,0
13-10-2025,15:30,0.245,0
13-10-2025,15:45,0.258,0
13-10-2025,16:00,0.238,0
13-10-2025,16:15,0.197,0
13-10-2025,16:30,0.17,0
13-10-2025,16:45,0.29,0
13-10-2025,17:00,0.25,0
13-10-2025,17:15,0.055,0
13-10-2025,17:30,0.128,0
13-10-2025,17:45,0.394,0
13-10-2025,18:00,0.494,0
13-10-2025,18:15,0.482,0
13-10-2025,18:30,0.333,0
13-10-2025,18:45,0.219,0
13-10-2025,19:00,0.356,0
13-10-2025,19:15,0.425,0
13-10-2025,19:30,0.51,0
13-10-2025,19:45,0.371,0
13-10-2025,20:00,0.467,0
13-10-2025,20:15,0.292,0
13-10-2025,20:30,0.281,0
13-10-2025,20:45,0.365,0
13-10-2025,21:00,0.437,0
13-10-2025,21:15,0.418,0
13-10-2025,21:30,0.58,0
13-10-2025,21:45,0.411,0
13-10-2025,22:00,0.031,1
13-10-2025,22:15,0.05,0
13-10-2025,22:30,0.05,0
13-10-2025,22:45,0.05,0
13-10-2025,23:00,0.112,0
13-10-2025,23:15,0.136,0
13-10-2025,23:30,0.05,0
13-10-2025,23:45,0.2,0
14-10-2025,00:00,0.05,0
14-10-2025,00:15,0.084,0
14-10-2025,00:30,0.05,0
14-10-2025,00:45,0.05,0
14-10-2025,01:00,0.054,0
14-10-2025,01:15,0.05,0
14-10-2025,01:30,0.175,0
14-10-2025,01:45,0.05,0
14-10-2025,02:00,0.05,0
14-10-2025,02:15,0.05,0
14-10-2025,02:30,0.05,0
14-10-2025,02:45,0.202,0
14-10-2025,03:00,0.178,0
14-10-2025,03:15,0.057,0
14-10-2025,03:30,0.064,0
14-10-2025,03:45,0.185,0
14-10-2025,04:00,0.23,0
14-10-2025,04:15,0.229,0
14-10-2025,04:30,0.05,0
14-10-2025,04:45,0.05,0
14-10-2025,05:00,0.05,0
14-10-2025,05:15,0.158,1
14-10-2025,05:30,0.075,0
14-10-2025,05:45,0.087,0
14-10-2025,06:00,0.292,0
14-10-2025,06:15,0.35,0
14-10-2025,06:30,0.093,0
14-10-2025,06:45,0.311,0
14-10-2025,07:00,0.3,0
14-10-2025,07:15,0.105,0
14-10-2025,07:30,0.232,0
14-10-2025,07:45,0.155,0
14-10-2025,08:00,0.296,0
14-10-2025,08:15,0.2,0
14-10-2025,08:30,0.092,0
14-10-2025,08:45,0.058,0
14-10-2025,09:00,0.121,0
14-10-2025,09:15,0.198,0
14-10-2025,09:30,0.044,1
14-10-2025,09:45,0.203,0
14-10-2025,10:00,0.318,0
14-10-2025,10:15,0.256,0
14-10-2025,10:30,0.184,0
14-10-2025,10:45,0.286,0
14-10-2025,11:00,0.213,0
14-10-2025,11:15,0.239,0
14-10-2025,11:30,0.396,1
14-10-2025,11:45,0.05,0
14-10-2025,12:00,0.317,0
14-10-2025,12:15,0.312,0
14-10-2025,12:30,0.257,0
14-10-2025,12:45,0.249,0
14-10-2025,13:00,0.425,0
14-10-2025,13:15,0.245,0
14-10-2025,13:30,0.533,0
14-10-2025,13:45,0.025,1
14-10-2025,14:00,0.215,0
14-10-2025,14:15,0.216,0
14-10-2025,14:30,0.176,0
14-10-2025,14:45,0.367,0
14-10-2025,15:00,0.14,0
14-10-2025,15:15,0.273,0
14-10-2025,15:30,0.292,0
14-10-2025,15:45,0.209,0
14-10-2025,16:00,0.244,0
14-10-2025,16:15,0.397,0
14-10-2025,16:30,0.324,0
14-10-2025,16:45,0.358,0
14-10-2025,17:00,0.344,0
14-10-2025,17:15,0.186,0
14-10-2025,17:30,0.205,0
14-10-2025,17:45,0.182,0
14-10-2025,18:00,0.421,0
14-10-2025,18:15,0.316,0
14-10-2025,18:30,0.353,0
14-10-2025,18:45,0.485,0
14-10-2025,19:00,0.34,0
14-10-2025,19:15,0.221,0
14-10-2025,19:30,0.364,0
14-10-2025,19:45,0.533,0
14-10-2025,20:00,1.66,1
14-10-2025,20:15,0.43,0
14-10-2025,20:30,0.306,0
14-10-2025,20:45,0.353,0
14-10-2025,21:00,0.309,0
14-10-2025,21:15,0.313,0
14-10-2025,21:30,0.115,0
14-10-2025,21:45,0.317,0
14-10-2025,22:00,0.144,0
14-10-2025,22:15,0.05,0
14-10-2025,22:30,0.318,0
14-10-2025,22:45,0.117,0
14-10-2025,23:00,0.019,1
14-10-2025,23:15,0.198,0
14-10-2025,23:30,0.27,0
14-10-2025,23:45,0.064,0
15-10-2025,00:00,0.134,0
15-10-2025,00:15,0.05,0
15-10-2025,00:30,0.05,0
15-10-2025,00:45,0.226,0
15-10-2025,01:00,0.052,0
15-10-2025,01:15,0.105,0
15-10-2025,01:30,0.05,0
15-10-2025,01:45,0.073,0
15-10-2025,02:00,0.07,0
15-10-2025,02:15,0.103,0
15-10-2025,02:30,0.251,0
15-10-2025,02:45,0.118,0
15-10-2025,03:00,0.007,1
15-10-2025,03:15,0.072,0
15-10-2025,03:30,0.07,0
15-10-2025,03:45,0.108,0
15-10-2025,04:00,0.149,0
15-10-2025,04:15,0.085,0
15-10-2025,04:30,0.224,0
15-10-2025,04:45,0.156,0
15-10-2025,05:00,0.074,0
15-10-2025,05:15,0.053,0
15-10-2025,05:30,0.084,0
15-10-2025,05:45,0.173,0
15-10-2025,06:00,0.225,0
15-10-2025,06:15,0.236,0
15-10-2025,06:30,0.272,0
15-10-2025,06:45,0.087,0
15-10-2025,07:00,0.215,0
15-10-2025,07:15,0.305,0
15-10-2025,07:30,0.221,0
15-10-2025,07:45,0.305,0
15-10-2025,08:00,0.196,0
15-10-2025,08:15,0.113,0
15-10-2025,08:30,0.077,0
15-10-2025,08:45,0.292,0
15-10-2025,09:00,0.279,0
15-10-2025,09:15,0.266,0
15-10-2025,09:30,0.328,0
15-10-2025,09:45,0.168,0
15-10-2025,10:00,0.222,0
15-10-2025,10:15,0.05,0
15-10-2025,10:30,0.3,0
15-10-2025,10:45,0.723,1
15-10-2025,11:00,0.188,0
15-10-2025,11:15,0.266,0
15-10-2025,11:30,0.37,0
15-10-2025,11:45,0.05,0
15-10-2025,12:00,0.48,0
15-10-2025,12:15,0.231,0
15-10-2025,12:30,0.322,0
15-10-2025,12:45,0.346,0
15-10-2025,13:00,0.363,0
15-10-2025,13:15,0.219,0
15-10-2025,13:30,0.308,0
15-10-2025,13:45,0.204,0
15-10-2025,14:00,0.124,0
15-10-2025,14:15,0.132,0
15-10-2025,14:30,0.368,0
15-10-2025,14:45,0.315,0
15-10-2025,15:00,0.221,0
15-10-2025,15:15,0.2,0
15-10-2025,15:30,0.045,1
15-10-2025,15:45,0.406,0
15-10-2025,16:00,0.241,0
15-10-2025,16:15,0.268,0
15-10-2025,16:30,0.311,0
15-10-2025,16:45,0.173,0
15-10-2025,17:00,0.297,0
15-10-2025,17:15,0.335,0
15-10-2025,17:30,0.236,0
15-10-2025,17:45,0.203,0
15-10-2025,18:00,0.445,0
15-10-2025,18:15,0.366,0
15-10-2025,18:30,0.382,0
15-10-2025,18:45,0.388,0
15-10-2025,19:00,0.262,0
15-10-2025,19:15,0.302,0
15-10-2025,19:30,0.487,0
15-10-2025,19:45,0.806,1
15-10-2025,20:00,0.451,0
15-10-2025,20:15,0.396,0
15-10-2025,20:30,0.277,0
15-10-2025,20:45,0.391,0
15-10-2025,21:00,0.39,0
15-10-2025,21:15,0.362,0
15-10-2025,21:30,0.351,0
15-10-2025,21:45,0.471,0
15-10-2025,22:00,0.255,0
15-10-2025,22:15,0.138,0
15-10-2025,22:30,0.125,0
15-10-2025,22:45,0.198,0
15-10-2025,23:00,0.115,0
15-10-2025,23:15,0.05,0
15-10-2025,23:30,0.188,0
15-10-2025,23:45,0.194,0
16-10-2025,00:00,0.213,0
16-10-2025,00:15,0.183,0
16-10-2025,00:30,0.104,0
16-10-2025,00:45,0.338,0
16-10-2025,01:00,0.146,0
16-10-2025,01:15,0.05,0
16-10-2025,01:30,0.05,0
16-10-2025,01:45,0.142,0
16-10-2025,02:00,0.123,0
16-10-2025,02:15,0.222,0
16-10-2025,02:30,0.246,0
16-10-2025,02:45,0.099,0
16-10-2025,03:00,0.107,0
16-10-2025,03:15,0.05,0
16-10-2025,03:30,0.106,0
16-10-2025,03:45,0.114,0
16-10-2025,04:00,0.05,0
16-10-2025,04:15,0.05,0
16-10-2025,04:30,0.281,0
16-10-2025,04:45,0.291,0
16-10-2025,05:00,0.05,0
16-10-2025,05:15,0.05,0
16-10-2025,05:30,0.06,0
16-10-2025,05:45,0.186,0
16-10-2025,06:00,0.458,0
16-10-2025,06:15,0.414,0
16-10-2025,06:30,0.301,0
16-10-2025,06:45,0.207,0
16-10-2025,07:00,0.306,0
16-10-2025,07:15,0.257,0
16-10-2025,07:30,0.223,0
16-10-2025,07:45,0.321,0
16-10-2025,08:00,0.141,0
16-10-2025,08:15,0.228,0
16-10-2025,08:30,0.21,0
16-10-2025,08:45,0.291,0
16-10-2025,09:00,0.185,0
16-10-2025,09:15,0.246,0
16-10-2025,09:30,0.346,0
16-10-2025,09:45,0.25,0
16-10-2025,10:00,0.252,0
16-10-2025,10:15,0.166,0
16-10-2025,10:30,0.055,0
16-10-2025,10:45,0.426,0
16-10-2025,11:00,0.228,0
16-10-2025,11:15,0.154,0
16-10-2025,11:30,0.12,0
16-10-2025,11:45,0.081,0
16-10-2025,12:00,0.184,0
16-10-2025,12:15,0.231,0
16-10-2025,12:30,0.277,0
16-10-2025,12:45,0.441,0
16-10-2025,13:00,0.162,0
